New EMG times,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8,thumb,index+middle,ring+little
36:37.008,0,0.03,0.01,0,0.08,0.25,0.02,0,105.592657209629,145.218025636434,168.003471640699
36:37.019,0,-0.01,-0.02,-0.01,-0.13,-0.72,0.01,0.02,105.349382702967,145.150874434221,168.19050337853
36:37.028,0,-0.01,-0.02,-0.01,-0.13,-0.72,0.01,0.02,105.400702555242,145.1706748744,168.443500855359
36:37.037,-0.01,-0.07,-0.03,-0.04,-0.05,0.18,-0.01,0,105.452022407518,145.190475314578,168.696498332203
36:37.046,0,0,-0.01,-0.01,-0.08,0.18,0,0,105.503342259792,145.210275754756,168.949495809029
36:37.096,0,0,-0.02,-0.04,-0.1,-0.26,-0.03,0.01,105.768497507444,145.534728847792,169.197444420954
36:37.111,0,0,0.01,0.01,-0.01,0.18,-0.02,-0.01,106.033652755093,145.859181940827,169.44539303288
36:37.124,0,0.01,-0.01,0.03,0.16,0.28,0.06,0.02,105.889113752124,145.844518290044,169.462503693267
36:37.136,0,0.01,-0.01,0.03,0.16,0.28,0.06,0.02,105.744574749155,145.829854639262,169.479614353654
36:37.146,0,-0.02,0,-0.03,-0.02,0,0,0,105.600035746185,145.815190988479,169.49672501404
36:37.158,0,0,0,0.01,0.03,0.29,0.02,0.01,105.455496743212,145.800527337696,169.513835674428
36:37.196,-0.02,0,-0.03,-0.02,0.01,0.49,-0.02,-0.02,105.214465115412,145.757108004784,169.292112489355
36:37.205,0,0,-0.02,-0.05,-0.03,-0.11,-0.14,-0.01,104.973433487619,145.713688671872,169.070389304281
36:37.215,0,-0.08,0.02,0.01,0.07,0.12,0,0,104.732401859816,145.67026933896,168.848666119211
36:37.225,0,-0.01,0,0,-0.04,-0.22,0.03,-0.02,104.491370232008,145.626850006049,168.626942934137
36:37.233,0,-0.01,0,0,-0.04,-0.22,0.03,-0.02,104.513296771097,145.613329001623,168.68592199973
36:37.242,0,-0.01,0,0,0.11,-0.35,-0.1,0.01,104.535223310188,145.599807997197,168.744901065325
36:37.252,0,-0.01,0,0,0.11,-0.35,-0.1,0.01,104.557149849276,145.586286992771,168.803880130919
36:37.262,0,0.03,0.02,0.07,0.01,0.1,0.02,0,104.579076388365,145.572765988346,168.862859196512
36:37.270,0.02,-0.01,-0.02,-0.01,-0.01,0.23,0.02,-0.01,104.601002927455,145.559244983919,168.921838262107
36:37.312,-0.02,-0.04,0,0.01,-0.02,-0.15,-0.01,-0.04,104.219507811787,145.629969266364,168.918943228793
36:37.323,0,0.15,0.02,-0.01,-0.04,0.02,0.05,0,103.838012696113,145.70069354881,168.91604819548
36:37.332,0,-0.01,0,0.03,0,0.28,0.01,0.03,103.456517580446,145.771417831252,168.913153162167
36:37.341,-0.01,-0.07,-0.03,-0.03,-0.02,-0.09,-0.01,0,103.493797580962,145.781378731195,168.873258026076
36:37.350,-0.01,-0.07,-0.03,-0.03,-0.02,-0.09,-0.01,0,103.53107758148,145.791339631136,168.833362889985
36:37.361,0,-0.03,0,-0.02,0.03,0.13,-0.08,0,103.568357581996,145.801300531078,168.793467753894
36:37.373,0,-0.03,0,-0.02,0.03,0.13,-0.08,0,103.605637582511,145.81126143102,168.753572617803
36:37.381,0,-0.02,0,0,-0.06,0,0.06,0,103.642917583027,145.821222330962,168.71367748171
36:37.422,0,0.03,0,0,0.1,0.11,-0.06,-0.03,103.680197583543,145.831183230904,167.903954454081
36:37.433,0,0.03,0,0,0.1,0.11,-0.06,-0.03,103.535618489663,145.817690931256,168.554057231238
36:37.442,0,-0.01,0.04,0.03,-0.01,0.13,0.02,0.01,103.391039395781,145.804198631607,168.43433211686
36:37.453,-0.01,0.01,-0.03,0.04,0.07,0.2,-0.01,0.02,103.246460301903,145.790706331959,168.314607002481
36:37.463,0,-0.03,0,-0.01,-0.17,0.14,0.07,0.02,103.101881208026,145.77721403231,168.194881888106
36:37.471,0,-0.03,0,-0.01,-0.17,0.14,0.07,0.02,102.957302114151,145.763721732661,168.07515677373
36:37.480,-0.01,-0.02,-0.01,0,0.06,0.04,-0.01,0,102.559282653943,146.194158384804,168.315559692472
36:37.520,-0.01,-0.03,-0.01,-0.03,-0.06,0.03,0,-0.01,102.161263193742,146.624595036941,168.55596261121
36:37.529,-0.01,-0.03,-0.01,-0.03,-0.06,0.03,0,-0.01,102.093672036426,146.617473767528,168.442698311024
36:37.537,0,0.01,-0.02,-0.04,0.07,-0.23,-0.02,0,102.02608087911,146.610352498113,168.32943401084
36:37.547,0,0.01,-0.02,-0.04,0.07,-0.23,-0.02,0,101.95848972179,146.6032312287,168.21616971066
36:37.557,0,0.01,-0.02,-0.04,0.07,-0.23,-0.02,0,101.890898564472,146.596109959286,168.10290541048
36:37.567,0,0,0,-0.01,0,0.2,0.02,-0.01,101.823307407152,146.588988689873,167.989641110296
36:37.576,0,0,0,-0.01,0,0.2,0.02,-0.01,101.755716249834,146.581867420459,167.876376810114
36:37.585,-0.02,-0.01,-0.03,-0.01,-0.01,-0.14,0,0,101.688125092516,146.574746151045,167.763112509931
36:37.595,0,0.11,0,0,0.05,0.37,-0.01,-0.01,101.620533935196,146.567624881632,167.823929823688
36:37.644,-0.02,-0.03,0,0.02,0.02,0,-0.04,0,101.456743593702,146.672196211437,167.626833046664
36:37.661,0,0.02,0.01,0.01,0.14,0.54,-0.08,-0.02,101.292953252207,146.776767541243,167.603817883582
36:37.672,0,0.02,0.01,0.01,0.14,0.54,-0.08,-0.02,101.129162910715,146.881338871048,167.5808027205
36:37.683,-0.01,-0.02,-0.01,0.01,0.04,-0.27,0,-0.01,101.222034924305,146.960481666245,167.55955869795
36:37.694,0,-0.15,-0.01,-0.04,-0.18,-0.12,-0.01,0,101.314906937892,147.039624461439,167.5383146754
36:37.703,0,0.03,0.01,-0.01,-0.01,-0.14,0.06,0,101.407778951483,147.118767256637,167.51707065285
36:37.746,0,0.01,-0.04,-0.03,-0.04,0.03,-0.02,0,101.746923371335,147.252712606985,168.329696981949
36:37.758,0,0.01,-0.04,-0.03,-0.04,0.03,-0.02,0,102.086067791177,147.386657957329,169.142323311054
36:37.766,0,0,-0.02,-0.01,-0.04,-0.25,0.02,0,102.425212211027,147.520603307679,169.954949640174
36:37.777,0,0.12,-0.01,0.01,0.04,0.14,-0.06,0,102.299932895063,147.094740248613,169.415164960716
36:37.785,-0.01,0.05,0.01,0,0.02,-0.57,0,0,102.174653579099,146.668877189542,168.875380281243
36:37.794,-0.01,0.05,0.01,0,0.02,-0.57,0,0,102.049374263137,146.243014130476,168.335595601791
36:37.804,0,0,0.03,0.06,0,0.02,0.06,0.03,101.924094947171,145.817151071409,167.79581092234
36:37.848,-0.01,0.05,0,0,-0.04,-0.86,-0.07,-0.03,102.244355705843,146.209542275868,167.816929006053
36:37.857,-0.01,0.05,0,0,-0.04,-0.86,-0.07,-0.03,102.564616464519,146.601933480333,167.838047089767
36:37.866,0,-0.05,-0.01,-0.02,-0.06,0.13,-0.11,0,102.547500326375,146.543602714181,167.935085339226
36:37.875,0,-0.05,-0.01,-0.02,-0.06,0.13,-0.11,0,102.530384188232,146.48527194803,168.032123588691
36:37.885,0,-0.01,-0.01,0,-0.01,0.26,0.04,0.01,102.513268050089,146.426941181878,168.129161838151
36:37.895,0,-0.04,0,0,-0.07,-0.27,0,0.02,102.496151911946,146.368610415724,168.226200087611
36:37.903,-0.01,0.02,-0.01,-0.02,-0.03,0.23,-0.01,0,102.479035773802,146.31027964957,168.323238337072
36:37.913,-0.01,0.02,-0.01,-0.02,-0.03,0.23,-0.01,0,102.461919635659,146.251948883417,168.42027658653
36:37.921,-0.02,0,-0.03,-0.04,-0.02,-0.04,-0.15,-0.03,102.469745218546,146.275146196494,168.305715530769
36:37.961,0,-0.03,0.02,0.08,0.23,0.1,0.06,0.02,102.477570801432,146.29834350957,168.191154475007
36:37.971,0,-0.03,0.02,0.08,0.23,0.1,0.06,0.02,102.485396384319,146.321540822647,168.076593419242
36:37.980,0,-0.02,0,0.02,0.01,0.01,0.03,0,102.600567807674,145.960381990666,167.82267669509
36:37.990,0,-0.02,0,0.02,0.01,0.01,0.03,0,102.715739231029,145.599223158679,167.568759970934
36:38.001,-0.01,-0.01,-0.01,-0.03,-0.13,-0.43,-0.01,-0.04,102.830910654384,145.238064326706,167.314843246782
36:38.018,-0.02,0,0,-0.03,0.05,0.33,-0.11,-0.02,102.946082077742,144.876905494726,167.060926522623
36:38.032,0.01,0.05,0,0,-0.03,0.07,0,0,103.535185483619,145.09098335389,167.248562100296
36:38.072,0,-0.02,-0.01,0,-0.03,0.11,0.01,0,104.124288889478,145.305061213053,167.436197677966
36:38.082,-0.01,0,0,-0.02,0.03,-0.04,-0.02,-0.02,104.391832812864,145.278575929718,167.378985072071
36:38.092,-0.01,0,0,-0.02,0.03,-0.04,-0.02,-0.02,104.659376736243,145.252090646384,167.321772466177
36:38.103,-0.01,0,0,-0.02,0.03,-0.04,-0.02,-0.02,104.926920659629,145.225605363049,167.264559860281
36:38.113,0,-0.11,0,-0.02,-0.08,0.22,-0.11,0.02,105.194464583008,145.199120079714,167.207347254389
36:38.123,0,-0.02,0,0.02,0.07,0.2,0.04,0.01,105.462008506387,145.172634796377,167.150134648493
36:38.132,0,-0.02,0,0.02,0.07,0.2,0.04,0.01,105.818778932939,145.240662950142,167.139762357342
36:38.173,0,0.05,0.02,0,-0.02,-0.01,0,-0.03,106.175549359483,145.308691103906,167.129390066191
36:38.184,-0.02,-0.01,-0.04,-0.01,-0.03,-0.05,-0.05,0,106.25234410198,145.504421458722,167.545281898179
36:38.199,0.01,0,-0.01,-0.01,-0.04,0.18,-0.04,-0.02,106.329138844478,145.700151813543,167.96117373016
36:38.211,-0.01,-0.16,-0.01,-0.03,-0.01,-0.04,0.02,0,106.405933586973,145.895882168355,168.377065562141
36:38.223,0.01,0.05,0.01,0.01,0,0.32,0.08,-0.01,105.992003644576,145.558985829675,167.995787823391
36:38.235,0.01,0.05,0.01,0.01,0,0.32,0.08,-0.01,105.578073702185,145.222089490999,167.614510084641
36:38.244,0,0.02,0,-0.01,-0.06,0.33,0.05,0,105.164143759779,144.885193152317,167.233232345883
36:38.286,0.01,0.01,0,0.02,0.04,0.08,0.03,0.01,105.274336823089,145.143393126233,167.499994737223
36:38.297,0.01,0.01,0,0.02,0.04,0.08,0.03,0.01,105.384529886403,145.401593100156,167.766757128564
36:38.311,0,-0.01,0,-0.04,-0.2,0.3,-0.02,0,105.494722949717,145.659793074072,168.033519519908
36:38.320,0.01,-0.01,-0.01,-0.02,-0.02,-0.07,-0.03,0,105.604916013028,145.917993047986,168.300281911252
36:38.330,0,-0.01,-0.01,0,0,0,0.01,0,105.918728255969,145.799634959407,168.273832070708
36:38.340,0.01,0,0,0.01,0.02,-0.44,-0.02,0.01,106.23254049891,145.681276870825,168.247382230164
36:38.350,0,0,-0.02,0,0.08,0,-0.04,-0.01,106.546352741847,145.562918782245,168.22093238962
36:38.390,0,-0.08,0,0.02,0.15,0,0.01,0,106.664164893578,145.444365094585,168.148794792556
36:38.400,-0.01,-0.13,-0.03,-0.05,-0.05,0.14,0.02,0,106.781977045306,145.325811406925,168.076657195495
36:38.409,-0.01,-0.13,-0.03,-0.05,-0.05,0.14,0.02,0,106.899789197036,145.207257719267,168.004519598433
36:38.420,-0.04,-0.06,0,0.03,0.12,0.12,-0.07,-0.01,107.017601348767,145.088704031607,167.932382001372
36:38.432,-0.01,0,-0.02,-0.01,-0.1,-0.05,0.07,-0.03,107.1354135005,144.970150343943,167.860244404308
36:38.441,0,-0.05,-0.02,-0.02,-0.14,-0.23,-0.04,0,107.181535460471,144.91326704228,167.792724755814
36:38.451,0,0.06,0.05,0.05,0.25,0.18,-0.1,-0.03,107.227657420442,144.856383740617,167.725205107317
36:38.460,0,0.08,0.01,-0.03,0,0.13,0.01,0,107.273779380414,144.799500438954,167.657685458822
36:38.502,0,0,-0.03,-0.07,-0.01,0,-0.07,0,107.282755138756,144.78259552636,167.453756712544
36:38.514,0,-0.01,-0.03,-0.03,0.01,0.28,-0.01,0,107.291730897098,144.765690613767,167.249827966261
36:38.522,0,-0.11,-0.03,0.01,-0.04,-0.08,-0.05,0.02,107.30070665544,144.748785701175,167.045899219986
36:38.531,0,-0.11,-0.03,0.01,-0.04,-0.08,-0.05,0.02,107.33996790593,144.831081711147,167.333396162307
36:38.541,-0.01,-0.07,-0.01,-0.03,-0.05,-0.1,-0.02,-0.01,107.37922915642,144.913377721123,167.620893104635
36:38.552,-0.01,-0.07,-0.01,-0.03,-0.05,-0.1,-0.02,-0.01,107.41849040691,144.995673731094,167.908390046963
36:38.564,0,0.05,0.02,0.04,-0.01,-0.19,-0.04,0,107.4577516574,145.077969741067,168.195886989284
36:38.603,-0.01,-0.01,0.01,0.04,0.03,0.43,-0.01,0,107.515372768468,145.040330906071,168.1994037077
36:38.614,-0.01,-0.01,0.01,0.04,0.03,0.43,-0.01,0,107.572993879538,145.002692071075,168.202920426116
36:38.623,0,0,-0.03,0,0.16,-0.01,-0.1,0,107.630614990606,144.96505323608,168.206437144531
36:38.631,-0.01,0.06,0,-0.05,0.04,-0.2,0.01,-0.02,107.350166355231,144.916675047959,168.169782946863
36:38.641,0,-0.07,0,-0.03,-0.1,-0.03,-0.14,-0.02,107.069717719845,144.868296859838,168.133128749194
36:38.650,0,-0.07,0,-0.03,-0.1,-0.03,-0.14,-0.02,106.789269084467,144.819918671717,168.096474551525
36:38.659,0,-0.07,0,-0.03,-0.1,-0.03,-0.14,-0.02,106.508820449093,144.771540483597,168.059820353857
36:38.668,-0.01,-0.02,-0.02,0,-0.07,-0.25,0.06,0,106.228371813711,144.723162295476,168.023166156188
36:38.677,-0.01,-0.02,-0.02,0,-0.07,-0.25,0.06,0,106.079336444622,144.567602464474,167.573967800075
36:38.718,0.01,0.22,0.01,-0.02,-0.06,-0.02,0.08,0.03,105.930301075536,144.412042633471,167.124769443966
36:38.726,0,0,0,0.01,0.12,-0.09,0.01,0.02,105.781265706446,144.25648280247,166.675571087857
36:38.736,0,0,0,0.01,0.12,-0.09,0.01,0.02,105.756404950676,144.135708122584,166.708482223948
36:38.751,0,0,-0.02,0,-0.07,0.06,-0.03,0,105.731544194905,144.014933442695,166.741393360038
36:38.765,0,0.02,0.01,-0.03,-0.08,-0.36,-0.02,-0.01,105.706683439134,143.894158762807,166.774304496129
36:38.778,0,0.02,0.01,-0.03,-0.08,-0.36,-0.02,-0.01,105.681822683364,143.773384082923,166.807215632219
36:38.790,-0.01,0,-0.02,-0.03,-0.1,-0.06,-0.08,-0.02,105.967686097181,143.900674205778,166.810740020716
36:38.834,0,-0.14,-0.01,0,0,-0.02,0.02,0,106.253549511006,144.027964328632,166.814264409213
36:38.843,-0.01,-0.06,0,-0.03,0.01,0.22,-0.03,-0.01,106.22963557516,143.908041200939,166.743346696312
36:38.852,-0.01,-0.06,0,-0.03,0.01,0.22,-0.03,-0.01,106.205721639313,143.788118073244,166.672428983413
36:38.862,-0.01,-0.06,0,-0.03,0.01,0.22,-0.03,-0.01,106.181807703467,143.668194945552,166.60151127051
36:38.873,0,0.08,-0.01,-0.05,-0.13,-0.32,-0.02,-0.01,106.15789376762,143.548271817862,166.530593557609
36:38.882,-0.02,-0.02,0.02,-0.02,-0.02,-0.05,0,0,106.133979831773,143.428348690168,166.459675844706
36:38.891,-0.02,-0.22,-0.04,0,0.06,0.08,0.05,-0.01,106.114276930535,143.294499474768,166.170099533334
36:38.900,0.01,0.02,0,0,-0.05,-0.25,0.01,0.01,106.094574029298,143.160650259371,165.88052322196
36:38.949,0,-0.06,-0.06,0.01,0.1,0.25,0.02,-0.01,106.120918888713,143.286745481575,166.06398565428
36:38.957,0,-0.06,-0.06,0.01,0.1,0.25,0.02,-0.01,106.147263748128,143.412840703782,166.2474480866
36:38.967,-0.02,0,0.01,-0.03,-0.08,-0.51,-0.1,0,106.173608607544,143.538935925988,166.430910518924
36:38.977,-0.02,0,0.01,-0.03,-0.08,-0.51,-0.1,0,106.19995346696,143.665031148197,166.614372951251
36:38.988,0,0.24,0.05,-0.02,-0.05,0.27,0.02,0,105.508158692202,143.704284583639,166.445969732938
36:38.998,0,0.03,0,-0.04,-0.04,-0.01,0,-0.01,104.81636391746,143.743538019081,166.277566514626
36:39.007,0,-0.08,0.01,0.04,0.04,0.1,0,0.01,104.124569142718,143.782791454523,166.109163296314
36:39.049,0,-0.14,0,0.01,0.01,0.24,-0.03,0,104.478671583063,143.698661001904,166.247717682052
36:39.057,-0.01,-0.04,-0.01,0.03,-0.07,0.05,-0.08,-0.01,104.832774023416,143.61453054928,166.386272067793
36:39.067,0,-0.08,-0.01,-0.02,0.06,-0.05,-0.01,0,105.186876463755,143.530400096661,166.524826453533
36:39.076,0,-0.08,-0.01,-0.02,0.06,-0.05,-0.01,0,105.540978904108,143.446269644041,166.663380839274
36:39.085,0,-0.06,0,0,0.02,-0.24,0,0,105.399611369543,143.623645280582,166.922513379031
36:39.099,0,-0.06,0,0,0.02,-0.24,0,0,105.258243834975,143.801020917124,167.18164591879
36:39.114,0,-0.15,-0.02,-0.04,-0.06,-0.21,-0.03,-0.01,105.116876300412,143.978396553664,167.440778458542
36:39.160,-0.01,0.04,-0.01,0,-0.05,-0.11,-0.08,0,105.070684681476,143.934361835671,167.34571982445
36:39.169,0,-0.05,0,0,-0.04,-0.06,0.09,-0.01,105.024493062541,143.890327117677,167.250661190361
36:39.178,-0.01,0.05,-0.01,-0.03,0.02,-0.15,0.01,0.01,104.978301443606,143.846292399682,167.155602556271
36:39.187,0,-0.14,0.04,0.02,0.11,0.57,-0.01,0,104.93210982467,143.802257681688,167.060543922182
36:39.195,0,-0.14,0.04,0.02,0.11,0.57,-0.01,0,104.815909747083,143.943106524399,167.193070672729
36:39.204,0,0.02,0.01,0.01,0.02,-0.04,-0.07,-0.01,104.699709669498,144.083955367109,167.325597423278
36:39.213,0,0.02,0.01,0.01,0.02,-0.04,-0.07,-0.01,104.583509591917,144.224804209816,167.458124173823
36:39.223,0,-0.11,-0.03,0.02,0,0.03,-0.01,0,104.467309514333,144.365653052526,167.590650924369
36:39.264,-0.01,0.06,-0.01,-0.03,0.14,-0.02,0.01,0,104.648609162075,144.162137134103,167.519358258887
36:39.279,-0.01,0.06,-0.01,-0.03,0.14,-0.02,0.01,0,104.829908809814,143.958621215679,167.448065593404
36:39.287,0,-0.02,-0.04,0,0.07,0.36,0.01,-0.01,105.011208457556,143.755105297257,167.376772927923
36:39.296,0.01,0.26,0.05,-0.02,-0.11,-0.64,-0.04,-0.02,105.192508105301,143.551589378839,167.305480262441
36:39.305,-0.01,-0.1,0,0,-0.02,-0.16,-0.05,-0.02,104.542540654365,143.770735615548,167.265047468738
36:39.314,-0.01,-0.1,0,0,-0.02,-0.16,-0.05,-0.02,103.892573203411,143.989881852256,167.224614675035
36:39.322,0.01,0.08,-0.02,-0.05,-0.16,0.02,-0.07,0.02,103.242605752472,144.209028088962,167.184181881332
36:39.332,0.01,0.08,-0.02,-0.05,-0.16,0.02,-0.07,0.02,102.592638301547,144.428174325667,167.143749087629
36:39.374,0,0.07,0.01,-0.02,-0.2,0,0,-0.02,102.619477612168,144.002379327192,166.969330169131
36:39.384,-0.01,0.01,-0.01,0.05,-0.04,0.03,0.09,0,102.646316922789,143.576584328712,166.794911250632
36:39.395,-0.01,0.01,-0.01,0.05,-0.04,0.03,0.09,0,102.620361758408,143.673257949213,166.707993807649
36:39.408,-0.01,0.03,-0.01,-0.02,-0.02,-0.29,-0.18,-0.02,102.594406594028,143.769931569714,166.621076364667
36:39.423,-0.01,-0.19,-0.03,0,0.29,-0.01,-0.04,-0.04,102.568451429647,143.866605190216,166.534158921681
36:39.436,0,-0.05,-0.01,-0.01,-0.01,0.29,0.05,-0.02,102.577233181203,143.705236371483,166.566370533226
36:39.480,0.01,0.18,0,-0.05,-0.08,0.1,0.02,0,102.58601493276,143.543867552748,166.598582144771
36:39.492,-0.02,-0.06,-0.04,-0.02,0.02,-0.71,-0.01,0.01,102.339299126121,143.549659006607,166.660329694996
36:39.502,-0.01,-0.14,-0.02,0.02,0.07,0.25,0.08,0,102.092583319485,143.555450460468,166.72207724522
36:39.517,-0.01,-0.14,-0.02,0.02,0.07,0.25,0.08,0,101.84586751285,143.561241914327,166.783824795446
36:39.529,0.02,0.09,-0.04,0,-0.03,-0.3,-0.03,0,101.59915170621,143.567033368187,166.845572345671
36:39.542,0.02,0.09,-0.04,0,-0.03,-0.3,-0.03,0,101.352435899567,143.572824822046,166.907319895897
36:39.553,-0.02,0,-0.01,0.01,0.18,0.1,-0.02,0,102.279426166257,143.34410983884,166.659263407708
36:39.594,0,-0.17,-0.01,-0.02,0.02,-0.47,0,0,103.206416432928,143.115394855637,166.41120691952
36:39.606,-0.02,-0.1,-0.05,-0.04,-0.24,-0.16,-0.04,0,103.465400980374,143.434262410032,166.88759620607
36:39.617,-0.02,-0.1,-0.05,-0.04,-0.24,-0.16,-0.04,0,103.724385527828,143.753129964443,167.363985492644
36:39.633,0,0.24,0.08,0,0.3,0.31,-0.02,-0.01,103.983370075279,144.071997518851,167.840374779204
36:39.646,0.01,-0.13,-0.01,-0.01,-0.16,-0.34,-0.01,0.01,104.242354622722,144.390865073248,168.316764065756
36:39.658,-0.01,0.01,-0.01,0.04,0.12,0.19,-0.04,-0.04,104.50133917017,144.70973262765,167.26921049805
36:39.701,-0.02,-0.08,-0.05,0.06,0.07,0.34,0.04,0.02,104.324290121822,144.734483524516,168.713437324172
36:39.711,0,-0.02,0.02,0.01,0,-0.21,0,-0.02,104.147241073471,144.759234421384,168.633721296024
36:39.724,0,-0.02,0.02,0.01,0,-0.21,0,-0.02,103.970192025121,144.78398531825,168.554005267879
36:39.735,-0.01,-0.34,-0.01,0.06,0.16,-0.11,0.01,-0.03,103.793142976774,144.808736215117,168.474289239733
36:39.747,-0.01,-0.1,-0.01,0,-0.01,0.12,0.01,0,103.345650287076,144.3931569417,167.9184072383
36:39.760,-0.01,-0.1,-0.01,0,-0.01,0.12,0.01,0,102.898157597388,143.977577668295,167.36252523688
36:39.774,0,0.03,0.02,-0.02,-0.02,-0.26,-0.04,0,102.450664907694,143.561998394875,166.806643235439
36:39.815,0,0.03,0.02,-0.02,-0.02,-0.26,-0.04,0,102.903537660863,143.841301872853,167.215894581994
36:39.829,-0.02,0.1,0.04,-0.05,-0.37,-0.35,0.06,0.01,103.356410414031,144.120605350834,167.625145928545
36:39.841,-0.02,0.1,0.04,-0.05,-0.37,-0.35,0.06,0.01,103.60162209356,143.957372881334,167.759430275572
36:39.853,0,0.29,0,-0.06,-0.07,0.01,-0.08,-0.01,103.846833773088,143.794140411834,167.893714622594
36:39.866,-0.02,-0.21,0,0.07,0.14,0.37,0.03,0,104.092045452613,143.630907942338,168.027998969621
36:39.881,-0.01,-0.14,-0.06,0.01,0.12,0.15,-0.02,0,104.337257132145,143.467675472834,168.162283316648
36:39.921,0,-0.1,0,0.01,0.03,0.21,-0.02,-0.02,104.618161565126,143.966492750373,168.44872597418
36:39.934,0.02,0.09,0.08,-0.03,-0.05,0.14,0.01,0,104.899065998106,144.465310027919,168.73516863172
36:39.944,0.01,0.38,0.01,0.03,0.16,-0.13,-0.09,0,104.668206776299,144.412999707129,168.615383161427
36:39.956,0.01,0.38,0.01,0.03,0.16,-0.13,-0.09,0,104.437347554493,144.360689386339,168.495597691133
36:39.969,0.01,0.12,0.08,-0.03,-0.12,-0.36,0.1,0,104.206488332682,144.308379065548,168.375812220838
36:39.984,-0.05,-0.1,-0.02,-0.05,-0.07,-0.2,0.07,-0.01,103.975629110879,144.25606874476,168.256026750547
36:40.030,-0.01,-0.14,-0.05,0,-0.13,-0.06,0.03,0.01,103.951859390118,144.568903505678,168.744213797261
36:40.039,-0.01,-0.14,-0.05,0,-0.13,-0.06,0.03,0.01,103.928089669358,144.881738266602,169.232400843983
36:40.051,-0.02,0.09,0,-0.01,0.11,-0.2,0,0,103.629101436232,144.351345568597,168.618264871584
36:40.064,0.02,0.08,0,0.07,-0.15,0.05,-0.01,0.01,103.330113203097,143.820952870585,168.004128899163
36:40.080,0.02,0.08,0,0.07,-0.15,0.05,-0.01,0.01,103.031124969973,143.290560172587,167.389992926765
36:40.092,0,0.04,0.03,0.03,0.14,-0.24,-0.1,0,103.420277933499,144.24370666992,168.497241844176
36:40.134,0,-0.18,-0.09,0,0.15,0.21,-0.03,-0.01,103.809430897029,145.19685316725,169.604490761587
36:40.147,0.01,0.04,0.09,-0.05,-0.22,0,0.02,-0.01,103.919649236173,144.808396827826,169.260539320501
36:40.160,0,0.14,0,-0.01,-0.15,-0.31,0.03,-0.03,104.029867575318,144.419940488398,168.916587879423
36:40.175,0.01,-0.23,-0.04,-0.07,-0.24,0.29,-0.11,0.01,104.14008591446,144.031484148978,168.572636438344
36:40.189,0,-0.22,-0.02,-0.03,-0.15,-0.12,0.03,0.01,104.250304253603,143.643027809554,168.228684997266
36:40.202,0,-0.22,-0.02,-0.03,-0.15,-0.12,0.03,0.01,104.271853442226,143.78518407139,168.32080904336
36:40.243,-0.03,-0.07,-0.05,0.02,-0.01,0.05,-0.06,-0.01,104.293402630849,143.927340333229,168.412933089456
36:40.252,0,-0.06,-0.04,0.02,0.17,0.24,0.04,0,104.337849201449,143.856674452264,168.372738052637
36:40.264,0,-0.06,-0.04,0.02,0.17,0.24,0.04,0,104.382295772049,143.7860085713,168.332543015818
36:40.277,-0.01,0.53,-0.04,-0.06,-0.09,0.14,0.03,-0.01,104.426742342649,143.715342690333,168.292347979
36:40.289,0,0.12,0.06,0.03,0.14,0.06,0.02,0,105.002364836218,144.357534913051,169.016602632626
36:40.308,0.02,0.49,0.06,-0.02,-0.07,0.3,0.06,-0.04,105.577987329787,144.999727135775,169.740857286255
